survived,age,sibsp,parch,fare,adult_male,alone,familysize,isalone,hascabin,pclass_2,pclass_3,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,agegroup_teen,agegroup_youngadult,agegroup_adult,agegroup_senior
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.4889366488924213,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-1.122454180093183,4.542442093371598,1.894076292329019,0.2338191247652291,False,False,3.9968068748997845,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,2.1884240288085692,0.48400949940768595,0.6984596955609427,0.08226582385227786,True,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-0.3307224344862423,0.48400949940768595,1.894076292329019,0.13174509900603532,True,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.122454180093183,3.52783394488062,0.6984596955609427,0.09545479782413278,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.4707924574995771,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,-0.5163543675841669,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,-1.0504785668561885,-0.5305986490832921,0.6984596955609427,3.3883818993061685,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
1,0.10113124493572544,0.48400949940768595,-0.49715690120713385,0.42757714238811617,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False
1,-1.8422103124631293,-0.5305986490832921,0.6984596955609427,-0.40852323478649505,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-0.3307224344862423,-0.5305986490832921,-0.49715690120713385,-0.5273045731741811,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,2.1884240288085692,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,1.6126191229126126,-0.5305986490832921,-0.49715690120713385,-0.40692521074015975,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5175533652179719,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0,1.3966922832016286,0.48400949940768595,0.6984596955609427,1.4612723296137906,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,-0.5191513892643072,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,-0.8345517271452046,0.48400949940768595,-0.49715690120713385,3.698922286461662,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
1,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,-0.1616102948636579,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.8345517271452046,-0.5305986490832921,0.6984596955609427,-0.3886198740653321,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.3307224344862423,-0.5305986490832921,-0.49715690120713385,-0.5173922199359885,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.25874682124924764,0.48400949940768595,-0.49715690120713385,-0.5152340241951395,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.6769361508316823,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1.10878983025365,-0.5305986490832921,-0.49715690120713385,-0.40692521074015975,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,-0.1616102948636579,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,2.2414207628083114,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,0.2837779989725085,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1.324716669964634,0.48400949940768595,-0.49715690120713385,0.33165733168371664,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,-0.483981431471432,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.6126191229126126,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.5191513892643072,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1,0.6049605375946878,-0.5305986490832921,-0.49715690120713385,3.698922286461662,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-0.18677120801225305,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.3685572864583999,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.24508247140971468,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.69825908598914,-0.5305986490832921,0.6984596955609427,-0.032837948993001576,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.9065273403821993,0.48400949940768595,-0.49715690120713385,-0.5305811939078434,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,0.3170580846467093,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.4686678964386233,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.18677120801225305,0.48400949940768595,-0.49715690120713385,0.35275969003868457,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.029155631698730814,2.513225796389642,-0.49715690120713385,-0.2630454946835604,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5174727925769802,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0,-0.3307224344862423,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,True,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.3307224344862423,0.48400949940768595,-0.49715690120713385,-0.5138757996755652,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,3.3883818993061685,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False
0,-1.338381019804167,-0.5305986490832921,-0.49715690120713385,-0.3054900109202572,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,-0.07880778815676112,-0.5305986490832921,-0.49715690120713385,-0.35704690917387194,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.324716669964634,0.48400949940768595,3.089692889097096,-0.006460001049291706,False,False,2.018589330757467,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,9.162595276825252,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.09038983541564129,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
0,0.46100931112069854,0.48400949940768595,-0.49715690120713385,0.8467467151663419,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.6186248874342207,1.498617647898664,1.894076292329019,4.367483367071326,False,False,2.018589330757467,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.4026980477232369,0.48400949940768595,-0.49715690120713385,-0.35704690917387194,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,2.9081801611785156,0.48400949940768595,0.6984596955609427,0.6961526123604348,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.9785029536191938,0.48400949940768595,0.6984596955609427,-0.2774334662892204,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.76257611390821,0.48400949940768595,-0.49715690120713385,0.35275969003868457,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-1.8422103124631293,0.48400949940768595,0.6984596955609427,-0.2246775704018006,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,-1.69825908598914,-0.5305986490832921,0.6984596955609427,-0.42658877193456163,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0.24508247140971468,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,1.324716669964634,0.48400949940768595,1.894076292329019,0.5810488395151554,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,-2.0818891045423213,0.48400949940768595,0.6984596955609427,-0.38774124859927983,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,-0.5163543675841669,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.24508247140971468,-0.5305986490832921,-0.49715690120713385,0.9935040255440734,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False
0,0.8208873773056716,-0.5305986490832921,-0.49715690120713385,-0.5292229693882691,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.5272240005331894,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0.46100931112069854,0.48400949940768595,1.894076292329019,1.63616675726355,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
0,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,1.540643509675618,0.48400949940768595,-0.49715690120713385,0.8296403761253194,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,0.09377620113680582,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.06514343831722813,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.4026980477232369,0.48400949940768595,-0.49715690120713385,-0.20261601393978876,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.17310685817272006,-0.5305986490832921,-0.49715690120713385,-0.5054828162389302,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.324716669964634,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1.9724971890975855,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,1.7565703493866016,0.48400949940768595,3.089692889097096,-0.2246775704018006,False,False,2.018589330757467,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
0,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1,-1.7702346992261346,-0.5305986490832921,-0.49715690120713385,-0.42658877193456163,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5174727925769802,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.9648386037796609,-0.5305986490832921,0.6984596955609427,3.3883818993061685,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
1,-1.1944297933301777,-0.5305986490832921,-0.49715690120713385,-0.5272240005331894,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1,-0.9065273403821993,0.48400949940768595,-0.49715690120713385,0.42757714238811617,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,-0.09038983541564129,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,0.48400949940768595,1.894076292329019,-0.2160447874384047,True,False,1.3591834827100278,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.3307224344862423,-0.5305986490832921,-0.49715690120713385,-0.5306617665488351,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.3307224344862423,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,-0.5221095562264308,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
0,-1.554307859515151,3.52783394488062,0.6984596955609427,-0.10717580228891121,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-2.058137152174113,0.48400949940768595,1.894076292329019,-0.2711986785934344,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1.1807654434906447,-0.5305986490832921,-0.49715690120713385,0.8534611019156501,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.07704163455801709,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.3307224344862423,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.6769361508316823,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1.3966922832016286,-0.5305986490832921,-0.49715690120713385,-0.16848390849873518,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
1,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,-0.49932860118413597,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.5272240005331894,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.029155631698730814,0.48400949940768595,0.6984596955609427,-0.20261601393978876,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.10113124493572544,0.48400949940768595,0.6984596955609427,-0.16232969344394094,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-1.338381019804167,0.48400949940768595,1.894076292329019,1.63616675726355,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,-2.09988300785157,-0.5305986490832921,0.6984596955609427,-0.5025246492768065,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,-0.18677120801225305,-0.5305986490832921,-0.49715690120713385,-0.5321005637094011,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.6769361508316823,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1,0.24508247140971468,0.48400949940768595,-0.49715690120713385,0.35275969003868457,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-0.25874682124924764,-0.5305986490832921,-0.49715690120713385,-0.5145951982558482,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.6769361508316823,-0.5305986490832921,-0.49715690120713385,-0.20261601393978876,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-1.69825908598914,3.52783394488062,1.894076292329019,-0.06593028368601944,False,False,3.337401026852345,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0.06514343831722813,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.10113124493572544,0.48400949940768595,0.6984596955609427,0.04397847221150969,True,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.9648386037796609,-0.5305986490832921,-0.49715690120713385,-0.5421721438333631,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-1.4103566330411617,2.513225796389642,1.894076292329019,-0.13067615591148912,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1.6126191229126126,0.48400949940768595,0.6984596955609427,1.1277917605302328,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
1,-0.18677120801225305,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
